#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.949436           2.756265           1.949436           2.756265
        5.037593           2.114111           2.762655           2.114111           2.762654
        5.075188           2.284156           2.729946           2.284157           2.729946
        5.112782           2.446426           2.670936           2.446426           2.670936
        5.150376           2.609023           2.600493           2.609025           2.600493
        5.187970           2.789093           2.502785           2.789093           2.502785
        5.225564           2.966077           2.358024           2.966078           2.358024
        5.263157           3.125309           2.179708           3.125309           2.179708
        5.300752           3.280061           1.966381           3.280061           1.966381
        5.338346           3.416476           1.679649           3.416476           1.679648
        5.375940           3.460834           1.319067           3.460834           1.319067
        5.413534           3.374644           0.969980           3.374643           0.969979
        5.451128           3.219578           0.695140           3.219579           0.695137
        5.488721           3.041411           0.463861           3.041412           0.463862
        5.526316           2.812344           0.274276           2.812344           0.274276
        5.563910           2.560997           0.175289           2.560997           0.175289
        5.601503           2.349133           0.144174           2.349133           0.144173
        5.639097           2.178699           0.128428           2.178699           0.128427
        5.676692           2.013866           0.114772           2.013866           0.114772
        5.714285           1.847649           0.130313           1.847649           0.130313
        5.751880           1.705120           0.177219           1.705120           0.177219
        5.789474           1.592546           0.235569           1.592546           0.235570
        5.827067           1.500211           0.297614           1.500211           0.297614
        5.864661           1.429437           0.366360           1.429437           0.366360
        5.902255           1.384475           0.427513           1.384475           0.427513
        5.939849           1.344465           0.475028           1.344464           0.475028
        5.977444           1.307943           0.528357           1.307943           0.528358
        6.015037           1.289523           0.581773           1.289523           0.581773
        6.052631           1.279957           0.627983           1.279957           0.627983
        6.090225           1.284186           0.677806           1.284186           0.677806
        6.127820           1.317672           0.713651           1.317672           0.713651
        6.165413           1.360685           0.713073           1.360685           0.713073
        6.203007           1.389076           0.685857           1.389076           0.685857
        6.240601           1.402943           0.647397           1.402943           0.647397
        6.278195           1.404765           0.595480           1.404765           0.595480
        6.315789           1.382128           0.532709           1.382128           0.532709
        6.353383           1.331868           0.473804           1.331868           0.473803
        6.390977           1.252989           0.429861           1.252989           0.429861
        6.428571           1.155736           0.426100           1.155736           0.426100
        6.466165           1.079026           0.464580           1.079026           0.464580
        6.503759           1.039382           0.512506           1.039382           0.512506
        6.541353           1.023652           0.548759           1.023652           0.548759
        6.578947           1.019198           0.567587           1.019198           0.567587
        6.616541           1.012603           0.566312           1.012602           0.566312
        6.654135           0.987708           0.554070           0.987708           0.554070
        6.691729           0.943483           0.552684           0.943483           0.552684
        6.729323           0.898389           0.573038           0.898389           0.573038
        6.766917           0.868157           0.605757           0.868157           0.605757
        6.804511           0.853617           0.637759           0.853617           0.637759
        6.842104           0.849812           0.660953           0.849812           0.660953
        6.879699           0.846475           0.672787           0.846475           0.672787
        6.917293           0.839499           0.681154           0.839499           0.681154
        6.954887           0.833214           0.686870           0.833214           0.686870
        6.992481           0.826339           0.685810           0.826339           0.685810
        7.030074           0.810789           0.676528           0.810789           0.676528
        7.067669           0.779292           0.670551           0.779292           0.670551
        7.105263           0.741954           0.679256           0.741954           0.679256
        7.142857           0.708780           0.697677           0.708780           0.697677
        7.180451           0.678658           0.722015           0.678658           0.722015
        7.218045           0.654228           0.753836           0.654228           0.753836
        7.255639           0.640068           0.787973           0.640068           0.787973
        7.293232           0.632093           0.818197           0.632093           0.818197
        7.330826           0.625464           0.847369           0.625464           0.847369
        7.368421           0.623714           0.877683           0.623714           0.877683
        7.406014           0.627757           0.904236           0.627757           0.904236
        7.443608           0.632486           0.925317           0.632486           0.925317
        7.481203           0.634035           0.945057           0.634035           0.945057
        7.518797           0.635386           0.970306           0.635386           0.970306
        7.556391           0.646501           0.999856           0.646501           0.999856
        7.593984           0.670240           1.022672           0.670240           1.022672
