#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.949410           2.745984           1.949409           2.745984
        5.037593           2.114093           2.752365           2.114093           2.752365
        5.075188           2.284137           2.719650           2.284137           2.719649
        5.112782           2.446409           2.660632           2.446409           2.660632
        5.150376           2.609005           2.590181           2.609006           2.590181
        5.187970           2.789074           2.492468           2.789073           2.492469
        5.225564           2.966058           2.347700           2.966058           2.347698
        5.263157           3.125316           2.169377           3.125315           2.169376
        5.300752           3.280065           1.956040           3.280066           1.956039
        5.338346           3.416481           1.669298           3.416480           1.669299
        5.375940           3.460839           1.308711           3.460840           1.308710
        5.413534           3.374648           0.959614           3.374647           0.959615
        5.451128           3.219585           0.684764           3.219585           0.684764
        5.488721           3.041419           0.453482           3.041419           0.453483
        5.526316           2.812327           0.263887           2.812327           0.263889
        5.563910           2.560977           0.164895           2.560977           0.164894
        5.601503           2.349113           0.133770           2.349113           0.133771
        5.639097           2.178679           0.118016           2.178679           0.118016
        5.676692           2.013836           0.104352           2.013836           0.104351
        5.714285           1.847618           0.119882           1.847618           0.119882
        5.751880           1.705089           0.166782           1.705089           0.166782
        5.789474           1.592517           0.225124           1.592517           0.225124
        5.827067           1.500178           0.287160           1.500178           0.287159
        5.864661           1.429404           0.355898           1.429404           0.355897
        5.902255           1.384442           0.417040           1.384442           0.417041
        5.939849           1.344431           0.464547           1.344431           0.464547
        5.977444           1.307908           0.517869           1.307908           0.517869
        6.015037           1.289487           0.571275           1.289487           0.571275
        6.052631           1.279922           0.617474           1.279922           0.617474
        6.090225           1.284151           0.667288           1.284151           0.667288
        6.127820           1.317636           0.703124           1.317636           0.703124
        6.165413           1.360649           0.702537           1.360649           0.702537
        6.203007           1.389041           0.675312           1.389041           0.675312
        6.240601           1.402908           0.636844           1.402908           0.636843
        6.278195           1.404730           0.584918           1.404730           0.584918
        6.315789           1.382093           0.522138           1.382093           0.522138
        6.353383           1.331832           0.463221           1.331832           0.463221
        6.390977           1.252952           0.419267           1.252952           0.419267
        6.428571           1.155691           0.415497           1.155691           0.415497
        6.466165           1.078982           0.453968           1.078982           0.453968
        6.503759           1.039339           0.501885           1.039339           0.501885
        6.541353           1.023608           0.538127           1.023608           0.538127
        6.578947           1.019154           0.556945           1.019154           0.556945
        6.616541           1.012559           0.555659           1.012559           0.555659
        6.654135           0.987663           0.543409           0.987663           0.543409
        6.691729           0.943438           0.542010           0.943438           0.542010
        6.729323           0.898344           0.562355           0.898344           0.562355
        6.766917           0.868112           0.595064           0.868112           0.595064
        6.804511           0.853570           0.627055           0.853570           0.627055
        6.842104           0.849765           0.650238           0.849765           0.650238
        6.879699           0.846427           0.662063           0.846427           0.662063
        6.917293           0.839452           0.670418           0.839452           0.670418
        6.954887           0.833167           0.676123           0.833167           0.676123
        6.992481           0.826292           0.675052           0.826292           0.675052
        7.030074           0.810742           0.665760           0.810742           0.665760
        7.067669           0.779244           0.659771           0.779244           0.659771
        7.105263           0.741907           0.668466           0.741907           0.668466
        7.142857           0.708729           0.686875           0.708728           0.686875
        7.180451           0.678607           0.711202           0.678607           0.711202
        7.218045           0.654176           0.743011           0.654176           0.743011
        7.255639           0.640017           0.777137           0.640018           0.777137
        7.293232           0.632042           0.807350           0.632042           0.807350
        7.330826           0.625412           0.836510           0.625412           0.836510
        7.368421           0.623663           0.866811           0.623663           0.866811
        7.406014           0.627704           0.893353           0.627704           0.893353
        7.443608           0.632433           0.914422           0.632433           0.914422
        7.481203           0.633984           0.934151           0.633984           0.934151
        7.518797           0.635334           0.959387           0.635334           0.959387
        7.556391           0.646448           0.988924           0.646448           0.988924
        7.593984           0.670186           1.011729           0.670186           1.011729
        7.631578           0.699170           1.018532           0.699170           1.018532
        7.669173           0.718635           1.008191           0.718635           1.008191
        7.706767           0.717319           0.996346           0.717319           0.996346
        7.744360           0.707298           1.000842           0.707298           1.000842
        7.781955           0.706250           1.014439           0.706250           1.014439
        7.819549           0.709948           1.024307           0.709948           1.024307
        7.857142           0.710114           1.034002           0.710114           1.034002
        7.894736           0.710056           1.050805           0.710056           1.050805
        7.932330           0.717696           1.072483           0.717696           1.072483
        7.969924           0.731673           1.093462           0.731673           1.093462
        8.007519           0.752501           1.116810           0.752501           1.116810
        8.045113           0.787839           1.137494           0.787839           1.137494
        8.082706           0.835141           1.144198           0.835141           1.144198
        8.120299           0.885439           1.131966           0.885439           1.131965
        8.157894           0.929449           1.101167           0.929450           1.101167
        8.195488           0.959253           1.057035           0.959253           1.057035
        8.233082           0.971854           1.008865           0.971854           1.008865
        8.270677           0.971636           0.962982           0.971636           0.962982
        8.308270           0.960554           0.918798           0.960554           0.918798
        8.345864           0.934598           0.880476           0.934598           0.880476
        8.383458           0.898501           0.859808           0.898501           0.859808
        8.421052           0.868177           0.858793           0.868177           0.858793
        8.458646           0.854478           0.864787           0.854478           0.864787
        8.496240           0.852704           0.862326           0.852704           0.862326
        8.533834           0.848603           0.848311           0.848603           0.848311
        8.571428           0.833857           0.833240           0.833857           0.833240
        8.609021           0.815853           0.828526           0.815853           0.828526
        8.646616           0.809627           0.829449           0.809627           0.829449
        8.684210           0.814186           0.814833           0.814186           0.814833
        8.721804           0.801928           0.780491           0.801928           0.780491
        8.759398           0.763175           0.755296           0.763175           0.755296
        8.796992           0.720176           0.752921           0.720176           0.752921
        8.834586           0.687310           0.761311           0.687310           0.761311
        8.872180           0.659816           0.769129           0.659816           0.769129
        8.909773           0.630447           0.778525           0.630447           0.778525
        8.947368           0.600376           0.794364           0.600376           0.794364
        8.984962           0.573316           0.817842           0.573316           0.817842
        9.022555           0.553199           0.847200           0.553199           0.847200
        9.060150           0.540707           0.878320           0.540707           0.878320
        9.097744           0.534563           0.910319           0.534563           0.910319
        9.135338           0.536528           0.941446           0.536528           0.941446
        9.172933           0.544447           0.967185           0.544447           0.967185
        9.210526           0.553284           0.987890           0.553284           0.987890
        9.248120           0.561490           1.007679           0.561490           1.007679
