#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.949360           2.735416           1.949360           2.735416
        5.037593           2.114047           2.741789           2.114047           2.741788
        5.075188           2.284091           2.709059           2.284090           2.709060
        5.112782           2.446360           2.650035           2.446362           2.650035
        5.150376           2.608958           2.579573           2.608959           2.579574
        5.187970           2.789026           2.481848           2.789026           2.481849
        5.225564           2.966011           2.337067           2.966010           2.337067
        5.263157           3.125281           2.158736           3.125280           2.158736
        5.300752           3.280032           1.945388           3.280032           1.945387
        5.338346           3.416445           1.658636           3.416445           1.658636
        5.375940           3.460805           1.298035           3.460805           1.298035
        5.413534           3.374614           0.948928           3.374614           0.948928
        5.451128           3.219550           0.674066           3.219551           0.674065
        5.488721           3.041383           0.442776           3.041383           0.442776
        5.526316           2.812274           0.253167           2.812274           0.253167
        5.563910           2.560926           0.154160           2.560926           0.154160
        5.601503           2.349061           0.123027           2.349061           0.123027
        5.639097           2.178627           0.107260           2.178627           0.107261
        5.676692           2.013782           0.093583           2.013782           0.093583
        5.714285           1.847562           0.109100           1.847562           0.109101
        5.751880           1.705036           0.155990           1.705036           0.155990
        5.789474           1.592465           0.214319           1.592465           0.214319
        5.827067           1.500123           0.276341           1.500123           0.276341
        5.864661           1.429348           0.345067           1.429349           0.345067
        5.902255           1.384386           0.406198           1.384386           0.406198
        5.939849           1.344375           0.453690           1.344375           0.453690
        5.977444           1.307854           0.506999           1.307854           0.506999
        6.015037           1.289433           0.560392           1.289433           0.560392
        6.052631           1.279868           0.606579           1.279868           0.606579
        6.090225           1.284096           0.656379           1.284096           0.656379
        6.127820           1.317580           0.692202           1.317580           0.692202
        6.165413           1.360591           0.691601           1.360591           0.691601
        6.203007           1.388982           0.664362           1.388982           0.664362
        6.240601           1.402850           0.625879           1.402850           0.625879
        6.278195           1.404670           0.573940           1.404670           0.573940
        6.315789           1.382033           0.511146           1.382033           0.511146
        6.353383           1.331773           0.452216           1.331773           0.452216
        6.390977           1.252892           0.408247           1.252892           0.408247
        6.428571           1.155626           0.404463           1.155626           0.404463
        6.466165           1.078917           0.442919           1.078917           0.442919
        6.503759           1.039275           0.490820           1.039275           0.490820
        6.541353           1.023544           0.527048           1.023544           0.527048
        6.578947           1.019089           0.545852           1.019089           0.545852
        6.616541           1.012493           0.544551           1.012493           0.544552
        6.654135           0.987597           0.532284           0.987597           0.532284
        6.691729           0.943372           0.530872           0.943372           0.530872
        6.729323           0.898277           0.551200           0.898277           0.551200
        6.766917           0.868045           0.583895           0.868045           0.583895
        6.804511           0.853503           0.615869           0.853503           0.615869
        6.842104           0.849698           0.639036           0.849698           0.639036
        6.879699           0.846359           0.650845           0.846359           0.650845
        6.917293           0.839383           0.659184           0.839383           0.659184
        6.954887           0.833099           0.664873           0.833099           0.664873
        6.992481           0.826223           0.663786           0.826223           0.663786
        7.030074           0.810672           0.654478           0.810672           0.654478
        7.067669           0.779175           0.648471           0.779175           0.648471
        7.105263           0.741838           0.657150           0.741838           0.657149
        7.142857           0.708658           0.675542           0.708658           0.675542
        7.180451           0.678536           0.699851           0.678536           0.699851
        7.218045           0.654105           0.731643           0.654105           0.731643
        7.255639           0.639946           0.765752           0.639946           0.765752
        7.293232           0.631970           0.795947           0.631970           0.795947
        7.330826           0.625340           0.825090           0.625340           0.825090
        7.368421           0.623590           0.855374           0.623590           0.855374
        7.406014           0.627631           0.881896           0.627631           0.881896
        7.443608           0.632361           0.902948           0.632361           0.902947
        7.481203           0.633910           0.922659           0.633910           0.922659
        7.518797           0.635260           0.947877           0.635260           0.947877
        7.556391           0.646375           0.977394           0.646375           0.977395
        7.593984           0.670112           1.000180           0.670112           1.000180
        7.631578           0.699095           1.006965           0.699095           1.006964
        7.669173           0.718560           0.996605           0.718560           0.996605
        7.706767           0.717243           0.984740           0.717243           0.984740
        7.744360           0.707222           0.989217           0.707222           0.989217
        7.781955           0.706174           1.002794           0.706174           1.002794
        7.819549           0.709871           1.012642           0.709870           1.012642
        7.857142           0.710037           1.022317           0.710037           1.022317
        7.894736           0.709977           1.039100           0.709977           1.039100
        7.932330           0.717619           1.060758           0.717618           1.060758
        7.969924           0.731595           1.081716           0.731595           1.081717
        8.007519           0.752423           1.105043           0.752423           1.105043
        8.045113           0.787759           1.125706           0.787759           1.125706
        8.082706           0.835060           1.132388           0.835060           1.132388
        8.120299           0.885357           1.120135           0.885358           1.120135
        8.157894           0.929365           1.089317           0.929366           1.089317
        8.195488           0.959167           1.045166           0.959167           1.045166
        8.233082           0.971768           0.996975           0.971768           0.996975
        8.270677           0.971551           0.951069           0.971551           0.951069
        8.308270           0.960469           0.906862           0.960469           0.906862
        8.345864           0.934511           0.868516           0.934512           0.868516
        8.383458           0.898409           0.847829           0.898409           0.847829
        8.421052           0.868080           0.846797           0.868080           0.846797
        8.458646           0.854387           0.852780           0.854387           0.852780
        8.496240           0.852627           0.850299           0.852627           0.850299
        8.533834           0.848537           0.836249           0.848537           0.836249
        8.571428           0.833784           0.821139           0.833784           0.821139
        8.609021           0.815760           0.816398           0.815760           0.816398
        8.646616           0.809528           0.817318           0.809528           0.817318
        8.684210           0.814105           0.802685           0.814105           0.802685
        8.721804           0.801855           0.768307           0.801855           0.768307
        8.759398           0.763096           0.743081           0.763096           0.743081
        8.796992           0.720093           0.740680           0.720093           0.740679
        8.834586           0.687226           0.749043           0.687226           0.749043
        8.872180           0.659730           0.756838           0.659730           0.756838
        8.909773           0.630360           0.766204           0.630360           0.766204
        8.947368           0.600280           0.782020           0.600280           0.782020
        8.984962           0.573217           0.805477           0.573217           0.805477
        9.022555           0.553105           0.834816           0.553105           0.834816
        9.060150           0.540616           0.865908           0.540616           0.865908
        9.097744           0.534471           0.897879           0.534471           0.897879
        9.135338           0.536435           0.928979           0.536435           0.928979
        9.172933           0.544356           0.954691           0.544356           0.954691
        9.210526           0.553193           0.975367           0.553193           0.975367
        9.248120           0.561400           0.995128           0.561400           0.995128
        9.285713           0.572527           1.017007           0.572527           1.017007
        9.323307           0.591513           1.038035           0.591513           1.038035
        9.360902           0.617331           1.051857           0.617331           1.051857
        9.398496           0.645571           1.057213           0.645571           1.057213
        9.436090           0.675478           1.052978           0.675478           1.052978
        9.473684           0.701519           1.035201           0.701519           1.035201
        9.511277           0.714309           1.007939           0.714309           1.007939
        9.548872           0.711335           0.981316           0.711335           0.981316
        9.586466           0.697832           0.963143           0.697832           0.963143
        9.624060           0.680559           0.954150           0.680559           0.954150
        9.661654           0.661833           0.953266           0.661833           0.953266
        9.699247           0.645276           0.961405           0.645276           0.961405
        9.736841           0.635301           0.974546           0.635301           0.974546
        9.774436           0.629552           0.988251           0.629552           0.988251
        9.812029           0.626234           1.005342           0.626234           1.005342
        9.849624           0.631014           1.026278           0.631014           1.026278
        9.887218           0.647100           1.043947           0.647100           1.043947
        9.924811           0.670316           1.050455           0.670316           1.050455
        9.962406           0.691222           1.043170           0.691222           1.043170
        9.999999           0.700039           1.027907           0.700039           1.027907
        10.03759           0.696437           1.017755           0.696437           1.017755
        10.07519           0.691855           1.017995           0.691855           1.017995
        10.11278           0.693630           1.021064           0.693630           1.021064
        10.15038           0.696728           1.019552           0.696728           1.019552
        10.18797           0.693992           1.018406           0.693992           1.018406
        10.22556           0.690793           1.025158           0.690793           1.025158
        10.26316           0.695348           1.035357           0.695348           1.035357
        10.30075           0.705373           1.041323           0.705373           1.041323
        10.33835           0.715676           1.043169           0.715676           1.043169
        10.37594           0.725532           1.042894           0.725532           1.042894
        10.41353           0.734834           1.040171           0.734834           1.040171
        10.45113           0.740982           1.035409           0.740982           1.035409
        10.48872           0.743385           1.033345           0.743385           1.033345
        10.52631           0.747330           1.036101           0.747330           1.036101
        10.56391           0.756662           1.040140           0.756662           1.040140
        10.60150           0.771371           1.040357           0.771371           1.040357
        10.63910           0.786865           1.032825           0.786865           1.032825
        10.67669           0.796364           1.018989           0.796364           1.018989
        10.71428           0.796662           1.006061           0.796662           1.006061
        10.75188           0.792121           1.000954           0.792121           1.000954
        10.78947           0.790208           1.003926           0.790208           1.003926
        10.82707           0.794204           1.011508           0.794204           1.011508
        10.86466           0.807142           1.021005           0.807142           1.021005
        10.90225           0.830410           1.025945           0.830410           1.025945
        10.93985           0.860109           1.020102           0.860109           1.020102
        10.97744           0.889377           1.001984           0.889377           1.001984
        11.01504           0.914459           0.972950           0.914458           0.972950
        11.05263           0.930016           0.932845           0.930016           0.932845
        11.09022           0.928316           0.887709           0.928316           0.887709
        11.12782           0.909339           0.850248           0.909339           0.850248
        11.16541           0.883275           0.827219           0.883275           0.827219
        11.20301           0.858858           0.816481           0.858858           0.816481
        11.24060           0.840620           0.812251           0.840620           0.812250
        11.27819           0.826944           0.808544           0.826944           0.808544
        11.31579           0.813611           0.804957           0.813611           0.804957
        11.35338           0.799965           0.804202           0.799966           0.804202
        11.39098           0.788485           0.807819           0.788485           0.807819
        11.42857           0.782759           0.813624           0.782759           0.813624
        11.46616           0.782071           0.816626           0.782071           0.816626
        11.50376           0.781593           0.815281           0.781593           0.815281
        11.54135           0.778407           0.813986           0.778407           0.813986
        11.57895           0.776743           0.815336           0.776743           0.815336
        11.61654           0.778609           0.816034           0.778609           0.816034
        11.65413           0.783135           0.813891           0.783135           0.813891
        11.69173           0.788270           0.806451           0.788270           0.806451
        11.72932           0.788935           0.793471           0.788935           0.793471
        11.76692           0.780682           0.780560           0.780682           0.780560
        11.80451           0.766975           0.775544           0.766975           0.775544
        11.84210           0.755643           0.778719           0.755643           0.778719
        11.87970           0.749493           0.785642           0.749493           0.785642
        11.91729           0.748467           0.794483           0.748467           0.794483
        11.95489           0.753843           0.803268           0.753842           0.803268
        11.99248           0.765565           0.809174           0.765565           0.809174
        12.03007           0.783263           0.808998           0.783263           0.808998
        12.06767           0.803537           0.797929           0.803537           0.797929
        12.10526           0.818211           0.774977           0.818211           0.774977
        12.14286           0.820159           0.746305           0.820159           0.746305
        12.18045           0.809325           0.722303           0.809325           0.722303
        12.21804           0.794332           0.708947           0.794332           0.708947
        12.25564           0.783242           0.702427           0.783242           0.702427
        12.29323           0.776615           0.696391           0.776615           0.696391
        12.33083           0.771085           0.688132           0.771085           0.688132
        12.36842           0.763686           0.678719           0.763686           0.678718
        12.40601           0.754031           0.670479           0.754031           0.670479
        12.44361           0.743262           0.664678           0.743262           0.664678
        12.48120           0.732657           0.662232           0.732657           0.662232
        12.51880           0.725957           0.662754           0.725957           0.662754
        12.55639           0.723904           0.660105           0.723904           0.660105
        12.59398           0.719680           0.652667           0.719680           0.652667
        12.63158           0.710960           0.646106           0.710960           0.646106
        12.66917           0.701122           0.643426           0.701122           0.643426
        12.70677           0.693747           0.643812           0.693747           0.643812
        12.74436           0.690013           0.643632           0.690013           0.643632
        12.78195           0.687014           0.640673           0.687014           0.640673
        12.81955           0.682176           0.636967           0.682176           0.636967
        12.85714           0.677405           0.635237           0.677405           0.635237
        12.89474           0.675694           0.633050           0.675694           0.633050
        12.93233           0.674377           0.627132           0.674377           0.627132
        12.96992           0.670734           0.619441           0.670734           0.619441
        13.00752           0.665399           0.610397           0.665399           0.610397
        13.04511           0.655257           0.600165           0.655257           0.600165
        13.08271           0.639518           0.594604           0.639518           0.594604
        13.12030           0.624188           0.597247           0.624188           0.597247
        13.15789           0.615593           0.604512           0.615593           0.604512
        13.19549           0.613628           0.609355           0.613628           0.609355
        13.23308           0.613083           0.609130           0.613083           0.609130
        13.27067           0.609963           0.606124           0.609963           0.606124
        13.30827           0.604489           0.604642           0.604489           0.604642
        13.34586           0.600857           0.605219           0.600857           0.605219
        13.38346           0.599915           0.603878           0.599915           0.603878
        13.42105           0.598353           0.599128           0.598353           0.599128
        13.45864           0.593791           0.592944           0.593791           0.592944
        13.49624           0.586547           0.587977           0.586547           0.587977
        13.53383           0.578554           0.585380           0.578554           0.585380
        13.57143           0.571834           0.584398           0.571834           0.584398
        13.60902           0.566724           0.582856           0.566724           0.582856
        13.64662           0.561488           0.579421           0.561488           0.579420
        13.68421           0.553944           0.574779           0.553943           0.574779
        13.72180           0.542963           0.571301           0.542963           0.571301
        13.75940           0.529920           0.572071           0.529920           0.572071
        13.79699           0.518616           0.577804           0.518616           0.577804
        13.83459           0.511627           0.585958           0.511627           0.585958
        13.87218           0.508943           0.593978           0.508943           0.593978
        13.90977           0.510194           0.599822           0.510194           0.599822
        13.94737           0.512995           0.601001           0.512995           0.601001
        13.98496           0.513239           0.598854           0.513239           0.598854
        14.02256           0.511124           0.597185           0.511124           0.597185
        14.06015           0.509056           0.596145           0.509056           0.596145
        14.09774           0.506949           0.594755           0.506949           0.594755
        14.13534           0.504884           0.593093           0.504884           0.593093
        14.17293           0.502451           0.590233           0.502451           0.590233
        14.21053           0.497898           0.587006           0.497898           0.587006
        14.24812           0.491780           0.585708           0.491780           0.585708
        14.28571           0.486220           0.586736           0.486220           0.586736
        14.32331           0.482397           0.589155           0.482397           0.589155
        14.36090           0.481270           0.591918           0.481270           0.591918
        14.39849           0.482926           0.592670           0.482926           0.592670
        14.43609           0.485251           0.589771           0.485251           0.589771
        14.47368           0.485681           0.583569           0.485681           0.583569
        14.51128           0.482667           0.576142           0.482667           0.576142
        14.54887           0.476674           0.569624           0.476674           0.569624
        14.58646           0.468885           0.564988           0.468885           0.564988
        14.62406           0.460458           0.562432           0.460458           0.562432
        14.66165           0.451970           0.561728           0.451970           0.561728
        14.69925           0.444101           0.563261           0.444101           0.563261
        14.73684           0.438566           0.566588           0.438566           0.566588
        14.77444           0.436408           0.569497           0.436408           0.569497
        14.81203           0.436148           0.569238           0.436148           0.569238
        14.84962           0.434253           0.565826           0.434253           0.565827
        14.88722           0.429591           0.562399           0.429591           0.562399
        14.92481           0.424164           0.560031           0.424164           0.560031
        14.96240           0.417851           0.557930           0.417851           0.557930
        15.00000           0.410554           0.557706           0.410555           0.557706
        15.03759           0.404701           0.559539           0.404701           0.559539
        15.07519           0.401204           0.561342           0.401204           0.561342
        15.11278           0.399307           0.561249           0.399307           0.561249
        15.15037           0.396511           0.558381           0.396511           0.558381
        15.18797           0.390793           0.555122           0.390793           0.555122
        15.22556           0.383610           0.553736           0.383610           0.553736
        15.26316           0.376789           0.554089           0.376789           0.554089
        15.30075           0.371260           0.554991           0.371260           0.554991
        15.33835           0.366529           0.555008           0.366529           0.555008
        15.37594           0.361065           0.553770           0.361065           0.553770
        15.41353           0.353485           0.552467           0.353485           0.552467
        15.45113           0.343985           0.553430           0.343985           0.553430
        15.48872           0.335290           0.557868           0.335291           0.557868
        15.52632           0.329727           0.563528           0.329727           0.563528
        15.56391           0.325989           0.567859           0.325989           0.567859
        15.60150           0.322158           0.571560           0.322158           0.571560
        15.63910           0.318983           0.575731           0.318983           0.575731
        15.67669           0.317351           0.579336           0.317351           0.579336
        15.71428           0.316201           0.580932           0.316201           0.580932
        15.75188           0.313326           0.581241           0.313326           0.581241
        15.78947           0.308938           0.582843           0.308938           0.582843
        15.82707           0.305561           0.586039           0.305561           0.586039
        15.86466           0.303880           0.588492           0.303880           0.588492
        15.90226           0.301900           0.589221           0.301900           0.589221
        15.93985           0.298241           0.589616           0.298241           0.589616
        15.97744           0.293532           0.591306           0.293532           0.591306
        16.01504           0.289002           0.594473           0.289002           0.594473
        16.05263           0.285472           0.598909           0.285472           0.598909
        16.09023           0.283784           0.603667           0.283784           0.603667
        16.12782           0.283433           0.607437           0.283433           0.607437
        16.16541           0.283202           0.610072           0.283202           0.610072
        16.20301           0.282507           0.612733           0.282507           0.612733
        16.24060           0.282928           0.616255           0.282928           0.616255
        16.27819           0.285673           0.618495           0.285673           0.618495
        16.31579           0.288746           0.617816           0.288746           0.617816
        16.35338           0.290575           0.614980           0.290575           0.614980
        16.39098           0.290464           0.610557           0.290464           0.610557
        16.42857           0.287248           0.605653           0.287248           0.605653
        16.46616           0.281132           0.602847           0.281132           0.602847
        16.50376           0.274768           0.603316           0.274768           0.603317
        16.54135           0.270116           0.605564           0.270116           0.605564
        16.57895           0.267053           0.607856           0.267053           0.607856
        16.61654           0.264548           0.609536           0.264548           0.609536
        16.65413           0.261850           0.611210           0.261850           0.611210
        16.69173           0.259398           0.613506           0.259398           0.613506
        16.72932           0.257966           0.616470           0.257966           0.616470
        16.76692           0.258560           0.619062           0.258560           0.619062
        16.80451           0.260569           0.619414           0.260569           0.619414
        16.84210           0.262079           0.616572           0.262079           0.616572
        16.87970           0.260209           0.611296           0.260209           0.611296
        16.91729           0.253632           0.607329           0.253632           0.607329
        16.95489           0.245118           0.607939           0.245118           0.607939
        16.99248           0.238404           0.612592           0.238404           0.612592
        17.03008           0.234866           0.618919           0.234866           0.618919
        17.06767           0.234204           0.625295           0.234204           0.625295
        17.10526           0.236025           0.631086           0.236025           0.631086
        17.14285           0.240735           0.635567           0.240735           0.635567
        17.18045           0.248125           0.636424           0.248125           0.636424
        17.21804           0.255061           0.631825           0.255061           0.631825
        17.25564           0.257850           0.623756           0.257850           0.623756
        17.29323           0.256342           0.616162           0.256342           0.616162
