#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.949378           2.741693           1.949379           2.741694
        5.037593           2.114149           2.748087           2.114150           2.748087
        5.075188           2.284283           2.715343           2.284285           2.715343
        5.112782           2.446615           2.656227           2.446616           2.656226
        5.150376           2.609189           2.585659           2.609190           2.585659
        5.187970           2.789189           2.487903           2.789189           2.487903
        5.225564           2.966182           2.343141           2.966182           2.343140
        5.263157           3.125498           2.164742           3.125498           2.164742
        5.300752           3.280200           1.951305           3.280200           1.951305
        5.338346           3.416523           1.664496           3.416523           1.664496
        5.375940           3.460755           1.303878           3.460755           1.303878
        5.413534           3.374437           0.954815           3.374436           0.954816
        5.451128           3.219278           0.680033           3.219278           0.680034
        5.488721           3.041018           0.448883           3.041018           0.448883
        5.526316           2.811895           0.259459           2.811895           0.259459
        5.563910           2.560644           0.160580           2.560644           0.160580
        5.601503           2.348923           0.129479           2.348922           0.129478
        5.639097           2.178554           0.113684           2.178554           0.113684
        5.676692           2.013723           0.099998           2.013723           0.099998
        5.714285           1.847597           0.115536           1.847597           0.115535
        5.751880           1.705144           0.162368           1.705144           0.162367
        5.789474           1.592556           0.220616           1.592556           0.220616
        5.827067           1.500147           0.282610           1.500147           0.282610
        5.864661           1.429320           0.351355           1.429320           0.351355
        5.902255           1.384326           0.412529           1.384327           0.412529
        5.939849           1.344300           0.460071           1.344300           0.460071
        5.977444           1.307780           0.513439           1.307780           0.513439
        6.015037           1.289411           0.566922           1.289411           0.566922
        6.052631           1.279969           0.613134           1.279969           0.613134
        6.090225           1.284292           0.662867           1.284292           0.662867
        6.127820           1.317815           0.698583           1.317814           0.698583
        6.165413           1.360790           0.697871           1.360790           0.697871
        6.203007           1.389051           0.670573           1.389051           0.670573
        6.240601           1.402802           0.632161           1.402802           0.632161
        6.278195           1.404603           0.580326           1.404603           0.580326
        6.315789           1.382011           0.517588           1.382011           0.517588
        6.353383           1.331788           0.458665           1.331788           0.458665
        6.390977           1.252928           0.414710           1.252928           0.414710
        6.428571           1.155690           0.410913           1.155690           0.410913
        6.466165           1.078986           0.449326           1.078986           0.449326
        6.503759           1.039292           0.497212           1.039292           0.497212
        6.541353           1.023524           0.533485           1.023524           0.533485
        6.578947           1.019079           0.552321           1.019079           0.552321
        6.616541           1.012489           0.551029           1.012489           0.551029
        6.654135           0.987579           0.538779           0.987579           0.538779
        6.691729           0.943347           0.537397           0.943347           0.537397
        6.729323           0.898255           0.557750           0.898255           0.557750
        6.766917           0.868034           0.590470           0.868034           0.590470
        6.804511           0.853516           0.622475           0.853516           0.622475
        6.842104           0.849735           0.645657           0.849735           0.645657
        6.879699           0.846425           0.657468           0.846425           0.657468
        6.917293           0.839470           0.665793           0.839470           0.665793
        6.954887           0.833201           0.671461           0.833201           0.671461
        6.992481           0.826295           0.670341           0.826295           0.670341
        7.030074           0.810703           0.661052           0.810703           0.661052
        7.067669           0.779194           0.655077           0.779194           0.655077
        7.105263           0.741851           0.663780           0.741851           0.663780
        7.142857           0.708681           0.682196           0.708681           0.682197
        7.180451           0.678573           0.706513           0.678574           0.706513
        7.218045           0.654142           0.738308           0.654142           0.738308
        7.255639           0.639974           0.772424           0.639974           0.772424
        7.293232           0.631987           0.802645           0.631987           0.802645
        7.330826           0.625375           0.831822           0.625375           0.831822
        7.368421           0.623654           0.862111           0.623654           0.862111
        7.406014           0.627696           0.888623           0.627696           0.888623
        7.443608           0.632425           0.909688           0.632425           0.909688
        7.481203           0.633988           0.929404           0.633989           0.929404
        7.518797           0.635347           0.954612           0.635347           0.954612
        7.556391           0.646447           0.984123           0.646447           0.984123
        7.593984           0.670165           1.006918           0.670165           1.006918
        7.631578           0.699135           1.013724           0.699135           1.013724
        7.669173           0.718596           1.003384           0.718596           1.003384
        7.706767           0.717280           0.991526           0.717280           0.991527
        7.744360           0.707256           0.996011           0.707256           0.996011
        7.781955           0.706190           1.009611           0.706190           1.009611
        7.819549           0.709890           1.019503           0.709890           1.019503
        7.857142           0.710102           1.029204           0.710102           1.029204
        7.894736           0.710076           1.045942           0.710076           1.045942
        7.932330           0.717673           1.067548           0.717673           1.067548
        7.969924           0.731564           1.088529           0.731564           1.088529
        8.007519           0.752344           1.111940           0.752344           1.111940
        8.045113           0.787702           1.132694           0.787702           1.132694
        8.082706           0.835061           1.139422           0.835061           1.139422
        8.120299           0.885388           1.127175           0.885388           1.127175
        8.157894           0.929419           1.096402           0.929419           1.096402
        8.195488           0.959312           1.052272           0.959312           1.052271
        8.233082           0.971977           1.004013           0.971977           1.004013
        8.270677           0.971753           0.958031           0.971753           0.958031
        8.308270           0.960614           0.913772           0.960614           0.913772
        8.345864           0.934579           0.875439           0.934579           0.875439
        8.383458           0.898437           0.854807           0.898437           0.854807
        8.421052           0.868115           0.853826           0.868114           0.853826
        8.458646           0.854437           0.859828           0.854437           0.859828
        8.496240           0.852670           0.857349           0.852670           0.857349
        8.533834           0.848559           0.843327           0.848559           0.843327
        8.571428           0.833816           0.828260           0.833816           0.828260
        8.609021           0.815822           0.823535           0.815821           0.823535
        8.646616           0.809603           0.824443           0.809603           0.824443
        8.684210           0.814160           0.809809           0.814160           0.809809
        8.721804           0.801891           0.775454           0.801891           0.775454
        8.759398           0.763125           0.750259           0.763125           0.750259
        8.796992           0.720122           0.747892           0.720122           0.747892
        8.834586           0.687277           0.756280           0.687277           0.756280
        8.872180           0.659793           0.764079           0.659793           0.764079
        8.909773           0.630420           0.773463           0.630420           0.773463
        8.947368           0.600347           0.789291           0.600347           0.789291
        8.984962           0.573284           0.812752           0.573284           0.812752
        9.022555           0.553161           0.842106           0.553161           0.842106
        9.060150           0.540675           0.873228           0.540675           0.873228
        9.097744           0.534542           0.905216           0.534542           0.905217
        9.135338           0.536517           0.936324           0.536517           0.936324
        9.172933           0.544439           0.962034           0.544439           0.962033
        9.210526           0.553259           0.982717           0.553259           0.982717
        9.248120           0.561448           1.002500           0.561448           1.002500
        9.285713           0.572569           1.024416           0.572569           1.024416
        9.323307           0.591558           1.045475           0.591558           1.045475
        9.360902           0.617389           1.059322           0.617389           1.059322
        9.398496           0.645645           1.064700           0.645644           1.064700
        9.436090           0.675568           1.060474           0.675568           1.060474
        9.473684           0.701613           1.042692           0.701613           1.042693
        9.511277           0.714382           1.015431           0.714382           1.015431
        9.548872           0.711385           0.988843           0.711385           0.988843
        9.586466           0.697896           0.970711           0.697896           0.970711
        9.624060           0.680641           0.961726           0.680641           0.961726
        9.661654           0.661905           0.960849           0.661905           0.960849
        9.699247           0.645341           0.969023           0.645340           0.969023
        9.736841           0.635380           0.982203           0.635380           0.982203
        9.774436           0.629657           0.995923           0.629657           0.995923
        9.812029           0.626355           1.013015           0.626355           1.013015
        9.849624           0.631139           1.033955           0.631139           1.033955
        9.887218           0.647228           1.051622           0.647228           1.051622
        9.924811           0.670437           1.058117           0.670437           1.058117
        9.962406           0.691298           1.050832           0.691298           1.050832
        9.999999           0.700080           1.035616           0.700080           1.035616
        10.03759           0.696482           1.025519           0.696482           1.025519
        10.07519           0.691922           1.025785           0.691922           1.025785
        10.11278           0.693700           1.028861           0.693700           1.028861
        10.15038           0.696789           1.027368           0.696789           1.027367
        10.18797           0.694046           1.026238           0.694046           1.026238
        10.22556           0.690839           1.033016           0.690839           1.033016
        10.26316           0.695385           1.043242           0.695385           1.043242
        10.30075           0.705398           1.049244           0.705398           1.049244
        10.33835           0.715709           1.051132           0.715709           1.051132
        10.37594           0.725578           1.050886           0.725578           1.050886
        10.41353           0.734891           1.048180           0.734891           1.048180
        10.45113           0.741038           1.043437           0.741038           1.043437
        10.48872           0.743436           1.041396           0.743437           1.041396
        10.52631           0.747375           1.044178           0.747375           1.044178
        10.56391           0.756702           1.048258           0.756702           1.048258
        10.60150           0.771422           1.048521           0.771422           1.048521
        10.63910           0.786943           1.041029           0.786943           1.041029
        10.67669           0.796477           1.027213           0.796477           1.027213
        10.71428           0.796800           1.014276           0.796800           1.014276
        10.75188           0.792254           1.009159           0.792254           1.009159
        10.78947           0.790320           1.012131           0.790320           1.012131
        10.82707           0.794292           1.019744           0.794292           1.019744
        10.86466           0.807217           1.029273           0.807217           1.029273
        10.90225           0.830486           1.034253           0.830486           1.034253
        10.93985           0.860199           1.028428           0.860199           1.028428
        10.97744           0.889449           1.010315           0.889449           1.010315
        11.01504           0.914486           0.981323           0.914486           0.981323
        11.05263           0.930045           0.941301           0.930045           0.941301
        11.09022           0.928393           0.896216           0.928393           0.896216
        11.12782           0.909453           0.858762           0.909453           0.858762
        11.16541           0.883391           0.835741           0.883391           0.835741
        11.20301           0.858985           0.825023           0.858985           0.825022
        11.24060           0.840754           0.820793           0.840754           0.820793
        11.27819           0.827057           0.817089           0.827057           0.817089
        11.31579           0.813692           0.813529           0.813692           0.813529
        11.35338           0.800036           0.812818           0.800036           0.812818
        11.39098           0.788555           0.816469           0.788555           0.816469
        11.42857           0.782810           0.822304           0.782810           0.822304
        11.46616           0.782108           0.825361           0.782108           0.825361
        11.50376           0.781645           0.824072           0.781645           0.824072
        11.54135           0.778482           0.822815           0.778482           0.822815
        11.57895           0.776831           0.824197           0.776831           0.824197
        11.61654           0.778712           0.824926           0.778712           0.824926
        11.65413           0.783262           0.822799           0.783262           0.822799
        11.69173           0.788402           0.815360           0.788402           0.815360
        11.72932           0.789044           0.802387           0.789044           0.802387
        11.76692           0.780755           0.789508           0.780755           0.789508
        11.80451           0.767026           0.784552           0.767026           0.784552
        11.84210           0.755698           0.787794           0.755698           0.787794
        11.87970           0.749573           0.794762           0.749573           0.794762
        11.91729           0.748562           0.803633           0.748562           0.803633
        11.95489           0.753941           0.812445           0.753941           0.812445
        11.99248           0.765671           0.818384           0.765671           0.818384
        12.03007           0.783372           0.818228           0.783372           0.818228
        12.06767           0.803635           0.807183           0.803635           0.807183
        12.10526           0.818290           0.784267           0.818289           0.784267
        12.14286           0.820223           0.755651           0.820223           0.755651
        12.18045           0.809399           0.731719           0.809399           0.731719
        12.21804           0.794435           0.718402           0.794435           0.718402
        12.25564           0.783360           0.711903           0.783360           0.711903
        12.29323           0.776725           0.705897           0.776725           0.705897
        12.33083           0.771189           0.697674           0.771189           0.697674
        12.36842           0.763793           0.688309           0.763792           0.688309
        12.40601           0.754144           0.680111           0.754144           0.680111
        12.44361           0.743382           0.674345           0.743382           0.674345
        12.48120           0.732775           0.671932           0.732775           0.671932
        12.51880           0.726065           0.672494           0.726065           0.672494
        12.55639           0.724008           0.669896           0.724008           0.669896
        12.59398           0.719790           0.662509           0.719790           0.662509
        12.63158           0.711076           0.655992           0.711076           0.655992
        12.66917           0.701240           0.653357           0.701240           0.653357
        12.70677           0.693869           0.653794           0.693869           0.653794
        12.74436           0.690142           0.653659           0.690142           0.653659
        12.78195           0.687148           0.650748           0.687148           0.650748
        12.81955           0.682320           0.647087           0.682320           0.647087
        12.85714           0.677551           0.645398           0.677551           0.645398
        12.89474           0.675842           0.643261           0.675842           0.643261
        12.93233           0.674536           0.637390           0.674536           0.637390
        12.96992           0.670908           0.629739           0.670908           0.629739
        13.00752           0.665568           0.620724           0.665568           0.620724
        13.04511           0.655412           0.610545           0.655412           0.610545
        13.08271           0.639673           0.605047           0.639673           0.605047
        13.12030           0.624356           0.607745           0.624356           0.607745
        13.15789           0.615775           0.615056           0.615775           0.615056
        13.19549           0.613817           0.619941           0.613817           0.619941
