#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.950797           2.746498           1.950797           2.746497
        5.037593           2.113161           2.746942           2.113160           2.746942
        5.075188           2.274320           2.717648           2.274320           2.717648
        5.112782           2.441283           2.675917           2.441284           2.675916
        5.150376           2.629726           2.604152           2.629725           2.604152
        5.187970           2.817835           2.478710           2.817836           2.478710
        5.225564           2.974346           2.314042           2.974347           2.314042
        5.263157           3.106371           2.144452           3.106369           2.144452
        5.300752           3.259479           1.955553           3.259480           1.955552
        5.338346           3.410171           1.676713           3.410170           1.676714
        5.375940           3.464632           1.310934           3.464631           1.310935
        5.413534           3.375211           0.951341           3.375211           0.951340
        5.451128           3.207268           0.682588           3.207268           0.682588
        5.488721           3.036672           0.473187           3.036673           0.473186
        5.526316           2.843489           0.278602           2.843489           0.278602
        5.563910           2.594346           0.133736           2.594346           0.133736
        5.601503           2.338472           0.088388           2.338472           0.088388
        5.639097           2.140402           0.103565           2.140402           0.103565
        5.676692           1.987913           0.125134           1.987913           0.125134
        5.714285           1.853639           0.145847           1.853639           0.145846
        5.751880           1.727141           0.174267           1.727141           0.174267
        5.789474           1.613680           0.215341           1.613680           0.215341
        5.827067           1.511563           0.264624           1.511563           0.264624
        5.864661           1.423263           0.331394           1.423263           0.331393
        5.902255           1.367170           0.407275           1.367170           0.407275
        5.939849           1.336739           0.466856           1.336739           0.466856
        5.977444           1.305138           0.513096           1.305138           0.513096
        6.015037           1.276968           0.571385           1.276968           0.571385
        6.052631           1.279303           0.633671           1.279303           0.633671
        6.090225           1.304862           0.669752           1.304862           0.669752
        6.127820           1.327610           0.683167           1.327610           0.683167
        6.165413           1.350316           0.687883           1.350316           0.687883
        6.203007           1.378529           0.677974           1.378529           0.677974
        6.240601           1.406588           0.644060           1.406588           0.644060
        6.278195           1.415580           0.581435           1.415580           0.581435
        6.315789           1.385408           0.511688           1.385408           0.511688
        6.353383           1.329995           0.459762           1.329995           0.459762
        6.390977           1.262485           0.421603           1.262484           0.421603
        6.428571           1.177213           0.400354           1.177213           0.400354
        6.466165           1.084132           0.416511           1.084132           0.416511
        6.503759           1.015607           0.467213           1.015607           0.467213
        6.541353           0.982877           0.524785           0.982877           0.524785
        6.578947           0.976681           0.571396           0.976681           0.571396
        6.616541           0.987658           0.596617           0.987658           0.596617
        6.654135           0.995754           0.593885           0.995754           0.593885
        6.691729           0.984906           0.579156           0.984905           0.579156
        6.729323           0.957440           0.565429           0.957440           0.565429
        6.766917           0.916769           0.563938           0.916769           0.563938
        6.804511           0.878504           0.579803           0.878504           0.579803
        6.842104           0.853295           0.601664           0.853295           0.601664
        6.879699           0.835157           0.616219           0.835157           0.616219
        6.917293           0.810253           0.627632           0.810253           0.627632
        6.954887           0.783304           0.649604           0.783303           0.649604
        6.992481           0.768067           0.677991           0.768067           0.677991
        7.030074           0.762983           0.699943           0.762983           0.699943
        7.067669           0.759303           0.714499           0.759303           0.714499
        7.105263           0.755833           0.723553           0.755833           0.723553
        7.142857           0.748936           0.726172           0.748936           0.726172
        7.180451           0.735728           0.726073           0.735728           0.726073
        7.218045           0.715156           0.724658           0.715156           0.724658
        7.255639           0.682361           0.726884           0.682361           0.726884
        7.293232           0.640552           0.745616           0.640552           0.745616
        7.330826           0.605327           0.784398           0.605327           0.784398
        7.368421           0.587271           0.833502           0.587271           0.833502
        7.406014           0.586164           0.880401           0.586164           0.880401
        7.443608           0.592954           0.919817           0.592954           0.919817
        7.481203           0.603382           0.956935           0.603382           0.956935
        7.518797           0.622121           0.993924           0.622121           0.993923
