#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.945639           2.752344           1.945638           2.752344
        5.037593           2.111957           2.752809           2.111956           2.752809
        5.075188           2.278314           2.725896           2.278314           2.725895
        5.112782           2.455261           2.676498           2.455260           2.676498
        5.150376           2.637644           2.586624           2.637645           2.586624
        5.187970           2.800009           2.461107           2.800011           2.461107
        5.225564           2.946245           2.327999           2.946245           2.327999
        5.263157           3.112005           2.180107           3.112006           2.180107
        5.300752           3.296218           1.961556           3.296219           1.961555
        5.338346           3.426904           1.644837           3.426904           1.644837
        5.375940           3.439718           1.290309           3.439718           1.290308
        5.413534           3.359169           0.970840           3.359169           0.970840
        5.451128           3.225121           0.691361           3.225121           0.691360
        5.488721           3.042696           0.452610           3.042695           0.452610
        5.526316           2.818839           0.269063           2.818839           0.269063
        5.563910           2.577473           0.158331           2.577473           0.158331
        5.601503           2.355456           0.112715           2.355456           0.112715
        5.639097           2.167986           0.100254           2.167986           0.100253
        5.676692           1.999020           0.102053           1.999019           0.102053
        5.714285           1.842992           0.126304           1.842992           0.126304
        5.751880           1.709216           0.169411           1.709216           0.169411
        5.789474           1.597783           0.222814           1.597783           0.222814
        5.827067           1.506056           0.281967           1.506056           0.281967
        5.864661           1.433394           0.344980           1.433394           0.344980
        5.902255           1.380088           0.406593           1.380088           0.406593
        5.939849           1.340673           0.461130           1.340674           0.461130
        5.977444           1.306628           0.512055           1.306628           0.512054
        6.015037           1.283072           0.568141           1.283072           0.568141
        6.052631           1.279745           0.622083           1.279745           0.622083
        6.090225           1.292920           0.664713           1.292920           0.664713
        6.127820           1.320557           0.691703           1.320557           0.691703
        6.165413           1.355271           0.695103           1.355271           0.695103
        6.203007           1.386173           0.675529           1.386173           0.675529
        6.240601           1.407097           0.636525           1.407097           0.636525
        6.278195           1.412193           0.578306           1.412193           0.578306
        6.315789           1.385058           0.505980           1.385058           0.505980
        6.353383           1.317402           0.447633           1.317402           0.447633
        6.390977           1.232253           0.427769           1.232253           0.427769
        6.428571           1.160707           0.439806           1.160707           0.439806
        6.466165           1.109509           0.459011           1.109509           0.459011
        6.503759           1.065199           0.476689           1.065199           0.476689
        6.541353           1.024754           0.499501           1.024754           0.499501
        6.578947           0.993927           0.526070           0.993927           0.526070
        6.616541           0.972429           0.550669           0.972429           0.550669
        6.654135           0.957816           0.570502           0.957816           0.570502
        6.691729           0.947229           0.581890           0.947229           0.581890
        6.729323           0.932175           0.583830           0.932175           0.583830
        6.766917           0.905851           0.585349           0.905851           0.585349
        6.804511           0.874315           0.598220           0.874315           0.598220
        6.842104           0.851587           0.620508           0.851587           0.620508
        6.879699           0.839085           0.639128           0.839085           0.639128
        6.917293           0.826826           0.651198           0.826826           0.651198
        6.954887           0.812846           0.663797           0.812846           0.663797
        6.992481           0.803581           0.676220           0.803581           0.676220
        7.030074           0.796906           0.680133           0.796906           0.680133
        7.067669           0.781142           0.675102           0.781142           0.675102
        7.105263           0.750276           0.674794           0.750276           0.674794
        7.142857           0.716353           0.690147           0.716353           0.690147
        7.180451           0.691040           0.713604           0.691040           0.713604
        7.218045           0.671438           0.736882           0.671438           0.736882
        7.255639           0.653022           0.759995           0.653022           0.759995
        7.293232           0.634461           0.786471           0.634461           0.786471
        7.330826           0.619856           0.819169           0.619856           0.819169
        7.368421           0.614859           0.854723           0.614859           0.854723
        7.406014           0.618222           0.884681           0.618222           0.884681
        7.443608           0.620499           0.908960           0.620499           0.908960
        7.481203           0.621700           0.936461           0.621700           0.936461
        7.518797           0.629830           0.968044           0.629830           0.968044
        7.556391           0.649670           0.997295           0.649670           0.997295
        7.593984           0.678843           1.014819           0.678843           1.014819
        7.631578           0.707860           1.016495           0.707860           1.016495
        7.669173           0.727510           1.005091           0.727510           1.005091
        7.706767           0.730250           0.988986           0.730250           0.988986
        7.744360           0.718350           0.982948           0.718351           0.982948
        7.781955           0.706026           0.990806           0.706026           0.990806
        7.819549           0.698080           1.004461           0.698080           1.004461
        7.857142           0.691562           1.023961           0.691562           1.023961
        7.894736           0.692127           1.051959           0.692127           1.051959
        7.932330           0.705417           1.082760           0.705417           1.082760
        7.969924           0.731299           1.108986           0.731299           1.108986
        8.007519           0.764383           1.125980           0.764383           1.125980
        8.045113           0.801185           1.136491           0.801185           1.136491
        8.082706           0.845906           1.139529           0.845906           1.139530
        8.120299           0.897845           1.125357           0.897845           1.125357
        8.157894           0.943677           1.086235           0.943677           1.086236
        8.195488           0.965179           1.031772           0.965179           1.031772
        8.233082           0.963157           0.983322           0.963157           0.983322
        8.270677           0.952498           0.946072           0.952498           0.946072
        8.308270           0.936389           0.914865           0.936389           0.914865
        8.345864           0.915317           0.893124           0.915317           0.893124
        8.383458           0.897088           0.880909           0.897088           0.880909
        8.421052           0.884378           0.870553           0.884378           0.870553
        8.458646           0.872246           0.859226           0.872246           0.859226
        8.496240           0.860034           0.849410           0.860034           0.849410
        8.533834           0.849441           0.839616           0.849441           0.839616
        8.571428           0.837884           0.828075           0.837884           0.828075
        8.609021           0.823950           0.817507           0.823950           0.817507
        8.646616           0.810189           0.809049           0.810189           0.809049
        8.684210           0.799096           0.799673           0.799096           0.799673
        8.721804           0.786598           0.783078           0.786598           0.783078
        8.759398           0.761703           0.764060           0.761703           0.764060
        8.796992           0.728527           0.754994           0.728527           0.754994
        8.834586           0.695937           0.753613           0.695937           0.753613
        8.872180           0.661670           0.756333           0.661670           0.756333
        8.909773           0.625173           0.768059           0.625173           0.768059
        8.947368           0.592869           0.790279           0.592869           0.790279
        8.984962           0.568998           0.819324           0.568998           0.819324
        9.022555           0.555084           0.849982           0.555084           0.849982
        9.060150           0.547700           0.877623           0.547701           0.877623
        9.097744           0.542783           0.903488           0.542783           0.903488
        9.135338           0.541185           0.929449           0.541185           0.929449
        9.172933           0.542980           0.954166           0.542980           0.954166
        9.210526           0.547052           0.978778           0.547052           0.978778
        9.248120           0.555673           1.004342           0.555673           1.004342
        9.285713           0.571139           1.028130           0.571139           1.028130
        9.323307           0.591850           1.047077           0.591850           1.047077
        9.360902           0.617223           1.061029           0.617223           1.061029
        9.398496           0.647161           1.066186           0.647161           1.066186
        9.436090           0.676861           1.059931           0.676861           1.059931
        9.473684           0.701323           1.042282           0.701323           1.042282
        9.511277           0.714080           1.016153           0.714080           1.016153
        9.548872           0.712154           0.990133           0.712154           0.990133
        9.586466           0.700124           0.970900           0.700124           0.970900
        9.624060           0.682134           0.959869           0.682134           0.959869
        9.661654           0.661681           0.958987           0.661681           0.958987
        9.699247           0.644653           0.967650           0.644653           0.967650
        9.736841           0.633686           0.980912           0.633686           0.980912
        9.774436           0.627023           0.996583           0.627023           0.996583
        9.812029           0.625605           1.015548           0.625605           1.015548
        9.849624           0.632576           1.035438           0.632576           1.035438
        9.887218           0.648520           1.051281           0.648520           1.051281
        9.924811           0.670640           1.057419           0.670640           1.057419
        9.962406           0.691025           1.050547           0.691025           1.050547
        9.999999           0.699792           1.035723           0.699792           1.035723
        10.03759           0.696629           1.025997           0.696629           1.025997
        10.07519           0.692837           1.025353           0.692837           1.025353
        10.11278           0.692775           1.027137           0.692775           1.027137
        10.15038           0.693861           1.028626           0.693861           1.028626
        10.18797           0.694905           1.030410           0.694905           1.030410
        10.22556           0.695571           1.033462           0.695571           1.033462
        10.26316           0.697456           1.039145           0.697456           1.039145
        10.30075           0.702895           1.046216           0.702895           1.046215
        10.33835           0.712999           1.052031           0.712999           1.052031
        10.37594           0.725754           1.052326           0.725754           1.052326
        10.41353           0.735215           1.047677           0.735215           1.047677
        10.45113           0.739804           1.043209           0.739804           1.043209
        10.48872           0.742431           1.042778           0.742431           1.042778
        10.52631           0.747876           1.045819           0.747876           1.045819
        10.56391           0.757802           1.049119           0.757802           1.049119
        10.60150           0.773068           1.049284           0.773068           1.049284
        10.63910           0.789897           1.039854           0.789897           1.039854
        10.67669           0.796816           1.023099           0.796816           1.023099
        10.71428           0.793277           1.012394           0.793277           1.012394
        10.75188           0.789840           1.010666           0.789840           1.010666
        10.78947           0.789475           1.013807           0.789475           1.013807
        10.82707           0.794427           1.022115           0.794427           1.022115
        10.86466           0.809906           1.030715           0.809906           1.030715
        10.90225           0.832778           1.032123           0.832778           1.032123
        10.93985           0.859071           1.026320           0.859071           1.026320
        10.97744           0.888278           1.010414           0.888279           1.010414
        11.01504           0.914024           0.981338           0.914024           0.981338
        11.05263           0.929142           0.941572           0.929142           0.941572
        11.09022           0.928079           0.897424           0.928080           0.897424
        11.12782           0.910053           0.859320           0.910053           0.859320
        11.16541           0.883483           0.836400           0.883483           0.836400
        11.20301           0.860710           0.825942           0.860710           0.825942
        11.24060           0.842725           0.818765           0.842725           0.818765
        11.27819           0.825365           0.814554           0.825365           0.814554
        11.31579           0.811022           0.814764           0.811022           0.814764
        11.35338           0.801064           0.815722           0.801064           0.815722
        11.39098           0.792066           0.815720           0.792066           0.815720
        11.42857           0.783152           0.818181           0.783152           0.818181
        11.46616           0.778216           0.822911           0.778216           0.822911
        11.50376           0.776967           0.826169           0.776967           0.826169
        11.54135           0.777336           0.828357           0.777336           0.828357
        11.57895           0.780867           0.828798           0.780867           0.828798
        11.61654           0.785306           0.824675           0.785306           0.824675
        11.65413           0.787692           0.816889           0.787692           0.816889
