#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           1.942704           2.737730           1.942703           2.737729
        5.037593           2.098400           2.751721           2.098400           2.751721
        5.075188           2.276499           2.737098           2.276499           2.737098
        5.112782           2.465395           2.677288           2.465396           2.677289
        5.150376           2.637829           2.575907           2.637830           2.575907
        5.187970           2.788647           2.459914           2.788648           2.459914
        5.225564           2.942642           2.338210           2.942642           2.338210
        5.263157           3.118927           2.186227           3.118926           2.186228
        5.300752           3.303414           1.958881           3.303414           1.958880
        5.338346           3.427779           1.638722           3.427779           1.638721
        5.375940           3.435495           1.287494           3.435495           1.287494
        5.413534           3.356395           0.974732           3.356394           0.974733
        5.451128           3.231198           0.692356           3.231198           0.692356
        5.488721           3.041366           0.443416           3.041366           0.443416
        5.526316           2.807686           0.271140           2.807686           0.271142
        5.563910           2.578322           0.169725           2.578321           0.169725
        5.601503           2.365239           0.113387           2.365239           0.113386
        5.639097           2.169375           0.093998           2.169374           0.093998
        5.676692           1.997072           0.100828           1.997071           0.100828
        5.714285           1.842530           0.124591           1.842530           0.124591
        5.751880           1.705554           0.168655           1.705554           0.168655
        5.789474           1.595354           0.226627           1.595354           0.226627
        5.827067           1.508899           0.286208           1.508899           0.286208
        5.864661           1.438901           0.343653           1.438901           0.343653
        5.902255           1.380677           0.400677           1.380677           0.400677
        5.939849           1.335234           0.458720           1.335234           0.458720
        5.977444           1.303276           0.515765           1.303276           0.515765
        6.015037           1.283729           0.571152           1.283729           0.571152
        6.052631           1.281422           0.625080           1.281422           0.625081
        6.090225           1.298783           0.664453           1.298782           0.664452
        6.127820           1.321341           0.684956           1.321341           0.684956
        6.165413           1.349148           0.693307           1.349148           0.693307
        6.203007           1.383488           0.680878           1.383488           0.680878
        6.240601           1.411810           0.639739           1.411810           0.639739
        6.278195           1.415563           0.574438           1.415563           0.574439
        6.315789           1.382569           0.503367           1.382569           0.503367
        6.353383           1.317288           0.448610           1.317288           0.448610
        6.390977           1.233168           0.423503           1.233168           0.423503
        6.428571           1.151935           0.435606           1.151935           0.435606
        6.466165           1.098476           0.468840           1.098476           0.468840
        6.503759           1.069592           0.495065           1.069592           0.495065
        6.541353           1.045241           0.506495           1.045241           0.506495
        6.578947           1.012896           0.513271           1.012896           0.513271
        6.616541           0.975898           0.527420           0.975898           0.527420
        6.654135           0.943791           0.550365           0.943791           0.550365
        6.691729           0.921213           0.575604           0.921213           0.575604
        6.729323           0.905861           0.598621           0.905861           0.598621
        6.766917           0.897002           0.617668           0.897002           0.617668
        6.804511           0.892894           0.628383           0.892894           0.628383
        6.842104           0.885748           0.627403           0.885748           0.627403
        6.879699           0.865678           0.621713           0.865678           0.621712
        6.917293           0.835053           0.624971           0.835054           0.624971
        6.954887           0.806431           0.640025           0.806431           0.640025
        6.992481           0.786069           0.659025           0.786069           0.659025
        7.030074           0.770851           0.674874           0.770851           0.674874
        7.067669           0.755050           0.688499           0.755050           0.688499
        7.105263           0.740084           0.703069           0.740084           0.703069
        7.142857           0.726866           0.715755           0.726866           0.715755
        7.180451           0.712026           0.725678           0.712026           0.725678
        7.218045           0.692556           0.735295           0.692556           0.735295
        7.255639           0.668023           0.749410           0.668023           0.749410
        7.293232           0.642897           0.772160           0.642897           0.772160
        7.330826           0.622430           0.801462           0.622430           0.801462
        7.368421           0.606901           0.834553           0.606901           0.834553
        7.406014           0.596240           0.871586           0.596240           0.871586
        7.443608           0.593093           0.913764           0.593093           0.913764
        7.481203           0.603426           0.958519           0.603426           0.958519
        7.518797           0.630140           0.996599           0.630140           0.996599
        7.556391           0.667006           1.018197           0.667006           1.018197
        7.593984           0.703647           1.021455           0.703647           1.021455
        7.631578           0.732199           1.008087           0.732199           1.008087
        7.669173           0.742443           0.982901           0.742443           0.982901
        7.706767           0.727523           0.962412           0.727524           0.962412
        7.744360           0.700567           0.965119           0.700567           0.965119
        7.781955           0.682902           0.987208           0.682902           0.987208
        7.819549           0.678014           1.014297           0.678014           1.014297
        7.857142           0.681236           1.042959           0.681236           1.042959
        7.894736           0.694861           1.072569           0.694861           1.072569
        7.932330           0.718364           1.096857           0.718364           1.096857
        7.969924           0.748288           1.114610           0.748287           1.114610
        8.007519           0.783786           1.122577           0.783786           1.122577
        8.045113           0.816630           1.119368           0.816630           1.119368
        8.082706           0.845044           1.115078           0.845044           1.115078
        8.120299           0.880722           1.109044           0.880722           1.109044
        8.157894           0.922006           1.086324           0.922006           1.086324
        8.195488           0.951774           1.044664           0.951774           1.044664
        8.233082           0.961968           0.998001           0.961968           0.998001
        8.270677           0.958139           0.955244           0.958140           0.955244
        8.308270           0.943007           0.918913           0.943007           0.918913
        8.345864           0.921292           0.894902           0.921292           0.894902
        8.383458           0.904253           0.881165           0.904253           0.881165
        8.421052           0.892410           0.866261           0.892410           0.866261
        8.458646           0.876909           0.849176           0.876909           0.849176
        8.496240           0.855824           0.836727           0.855824           0.836727
        8.533834           0.835568           0.834302           0.835568           0.834302
        8.571428           0.825889           0.835723           0.825889           0.835723
        8.609021           0.822465           0.829355           0.822465           0.829356
        8.646616           0.815870           0.816809           0.815870           0.816809
        8.684210           0.807167           0.801709           0.807167           0.801709
        8.721804           0.793086           0.779876           0.793086           0.779876
        8.759398           0.764820           0.758553           0.764820           0.758553
        8.796992           0.728429           0.748356           0.728429           0.748356
        8.834586           0.690632           0.747346           0.690631           0.747346
        8.872180           0.652056           0.756370           0.652056           0.756370
        8.909773           0.619184           0.775997           0.619184           0.775997
        8.947368           0.595306           0.799463           0.595306           0.799463
        8.984962           0.576828           0.822669           0.576828           0.822669
        9.022555           0.561052           0.846787           0.561052           0.846787
        9.060150           0.549125           0.873206           0.549125           0.873206
        9.097744           0.542201           0.900332           0.542201           0.900332
        9.135338           0.539547           0.927123           0.539547           0.927123
        9.172933           0.540662           0.953125           0.540662           0.953125
        9.210526           0.544895           0.978916           0.544895           0.978916
        9.248120           0.553989           1.004902           0.553989           1.004902
        9.285713           0.568687           1.029332           0.568687           1.029332
        9.323307           0.590486           1.051305           0.590486           1.051305
        9.360902           0.620307           1.065078           0.620307           1.065078
        9.398496           0.651970           1.066439           0.651970           1.066438
        9.436090           0.680284           1.056904           0.680284           1.056904
        9.473684           0.701481           1.037802           0.701481           1.037802
        9.511277           0.710938           1.013356           0.710938           1.013356
        9.548872           0.708507           0.990712           0.708507           0.990711
        9.586466           0.698503           0.973692           0.698503           0.973692
        9.624060           0.683262           0.962410           0.683262           0.962410
        9.661654           0.663969           0.959325           0.663969           0.959325
        9.699247           0.645693           0.966223           0.645693           0.966223
        9.736841           0.633141           0.979873           0.633141           0.979873
        9.774436           0.626409           0.996614           0.626409           0.996614
        9.812029           0.625502           1.015663           0.625502           1.015663
        9.849624           0.632511           1.035475           0.632511           1.035475
        9.887218           0.648507           1.051080           0.648507           1.051080
        9.924811           0.670003           1.057124           0.670003           1.057124
        9.962406           0.689886           1.051345           0.689886           1.051345
        9.999999           0.700117           1.037901           0.700117           1.037901
        10.03759           0.699242           1.026785           0.699242           1.026785
        10.07519           0.694881           1.023604           0.694881           1.023604
        10.11278           0.693123           1.024541           0.693123           1.024541
        10.15038           0.692157           1.025887           0.692157           1.025887
        10.18797           0.690741           1.029843           0.690741           1.029843
        10.22556           0.692352           1.037192           0.692352           1.037192
        10.26316           0.699010           1.044209           0.699010           1.044209
        10.30075           0.708220           1.047437           0.708220           1.047437
        10.33835           0.716276           1.048026           0.716276           1.048026
        10.37594           0.724010           1.048492           0.724010           1.048492
        10.41353           0.732192           1.047118           0.732192           1.047118
        10.45113           0.737787           1.044651           0.737787           1.044651
        10.48872           0.742056           1.045020           0.742056           1.045020
        10.52631           0.749347           1.047802           0.749347           1.047802
        10.56391           0.760857           1.048985           0.760857           1.048985
        10.60150           0.774342           1.045790           0.774342           1.045790
        10.63910           0.786594           1.037625           0.786595           1.037625
        10.67669           0.794490           1.025722           0.794490           1.025722
        10.71428           0.795117           1.013920           0.795117           1.013920
        10.75188           0.790082           1.009140           0.790082           1.009140
