#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           0.559715           2.028231           0.559715           2.028231
        5.037593           0.592125           2.066751           0.592125           2.066751
        5.075188           0.631272           2.099643           0.631273           2.099643
        5.112782           0.675147           2.127590           0.675147           2.127590
        5.150376           0.725409           2.149211           0.725409           2.149211
        5.187970           0.780603           2.159512           0.780603           2.159512
        5.225564           0.835194           2.154374           0.835194           2.154374
        5.263157           0.878049           2.132863           0.878049           2.132863
        5.300752           0.897353           2.106874           0.897353           2.106874
        5.338346           0.896461           2.095389           0.896461           2.095389
        5.375940           0.890552           2.107239           0.890552           2.107239
        5.413534           0.895569           2.140236           0.895569           2.140235
        5.451128           0.920482           2.181497           0.920482           2.181498
        5.488721           0.961828           2.221535           0.961828           2.221535
        5.526316           1.019543           2.258656           1.019543           2.258656
        5.563910           1.096866           2.282842           1.096866           2.282842
        5.601503           1.182641           2.280429           1.182640           2.280429
        5.639097           1.257699           2.254442           1.257699           2.254442
        5.676692           1.315827           2.217926           1.315827           2.217926
        5.714285           1.356627           2.180411           1.356627           2.180411
        5.751880           1.387411           2.150641           1.387411           2.150641
        5.789474           1.412345           2.122468           1.412346           2.122468
        5.827067           1.417855           2.103814           1.417856           2.103814
        5.864661           1.418346           2.123854           1.418346           2.123854
        5.902255           1.455240           2.175784           1.455240           2.175785
        5.939849           1.536501           2.220233           1.536501           2.220233
        5.977444           1.636482           2.245305           1.636483           2.245304
        6.015037           1.756356           2.266649           1.756356           2.266648
        6.052631           1.917558           2.270989           1.917559           2.270988
        6.090225           2.116442           2.224641           2.116442           2.224641
        6.127820           2.326974           2.106201           2.326974           2.106201
        6.165413           2.516738           1.903402           2.516738           1.903402
        6.203007           2.630632           1.627440           2.630632           1.627440
        6.240601           2.643701           1.345268           2.643702           1.345268
        6.278195           2.603265           1.096356           2.603265           1.096356
        6.315789           2.528780           0.851472           2.528780           0.851472
        6.353383           2.383870           0.617248           2.383870           0.617248
        6.390977           2.173788           0.448678           2.173787           0.448678
        6.428571           1.953842           0.365145           1.953842           0.365145
        6.466165           1.756384           0.335650           1.756384           0.335650
        6.503759           1.575189           0.344374           1.575189           0.344373
        6.541353           1.419701           0.396054           1.419700           0.396054
        6.578947           1.311194           0.477029           1.311194           0.477029
        6.616541           1.255918           0.555882           1.255918           0.555882
        6.654135           1.230848           0.604420           1.230848           0.604420
        6.691729           1.201789           0.629895           1.201789           0.629895
        6.729323           1.167911           0.659231           1.167911           0.659231
        6.766917           1.148990           0.693177           1.148990           0.693177
        6.804511           1.146570           0.713166           1.146570           0.713166
        6.842104           1.142260           0.711803           1.142260           0.711803
        6.879699           1.123173           0.703036           1.123173           0.703037
        6.917293           1.094854           0.699324           1.094854           0.699324
        6.954887           1.065634           0.701607           1.065634           0.701607
        6.992481           1.035948           0.704844           1.035948           0.704844
        7.030074           1.001292           0.713873           1.001292           0.713873
        7.067669           0.970280           0.735189           0.970280           0.735189
        7.105263           0.951969           0.761054           0.951968           0.761054
        7.142857           0.942164           0.781896           0.942164           0.781896
        7.180451           0.933618           0.799464           0.933618           0.799464
        7.218045           0.927136           0.817585           0.927135           0.817585
        7.255639           0.924206           0.837757           0.924206           0.837757
        7.293232           0.930505           0.860984           0.930505           0.860984
        7.330826           0.952291           0.879387           0.952291           0.879387
        7.368421           0.986064           0.880740           0.986064           0.880740
        7.406014           1.019316           0.859719           1.019316           0.859719
        7.443608           1.042511           0.818980           1.042511           0.818980
        7.481203           1.043661           0.762042           1.043661           0.762043
        7.518797           1.013382           0.707815           1.013382           0.707815
        7.556391           0.964305           0.676325           0.964305           0.676325
        7.593984           0.917342           0.667675           0.917342           0.667675
        7.631578           0.881356           0.668677           0.881356           0.668677
        7.669173           0.852552           0.670177           0.852552           0.670177
        7.706767           0.826083           0.669830           0.826083           0.669830
        7.744360           0.797316           0.668903           0.797316           0.668903
        7.781955           0.765433           0.672508           0.765433           0.672508
        7.819549           0.735426           0.683378           0.735426           0.683378
        7.857142           0.712179           0.698101           0.712179           0.698101
        7.894736           0.695406           0.709759           0.695406           0.709759
        7.932330           0.677456           0.715884           0.677456           0.715884
        7.969924           0.654127           0.721836           0.654127           0.721836
        8.007519           0.625798           0.733375           0.625798           0.733375
        8.045113           0.598645           0.755202           0.598645           0.755202
        8.082706           0.580022           0.783616           0.580022           0.783616
        8.120299           0.570286           0.812197           0.570286           0.812197
        8.157894           0.566697           0.838480           0.566697           0.838480
        8.195488           0.567903           0.861619           0.567903           0.861619
        8.233082           0.572209           0.881347           0.572209           0.881347
        8.270677           0.580433           0.897456           0.580433           0.897456
        8.308270           0.590148           0.905837           0.590148           0.905837
        8.345864           0.595124           0.909134           0.595124           0.909134
        8.383458           0.595868           0.912904           0.595868           0.912904
        8.421052           0.596346           0.919755           0.596346           0.919755
        8.458646           0.602126           0.926560           0.602126           0.926560
        8.496240           0.611431           0.925149           0.611431           0.925148
        8.533834           0.614578           0.912862           0.614578           0.912862
        8.571428           0.601719           0.898768           0.601719           0.898768
        8.609021           0.578982           0.897716           0.578982           0.897716
        8.646616           0.559910           0.907726           0.559910           0.907726
        8.684210           0.545042           0.921079           0.545042           0.921079
        8.721804           0.531963           0.938110           0.531963           0.938110
        8.759398           0.523453           0.959809           0.523453           0.959809
        8.796992           0.522092           0.982103           0.522092           0.982103
        8.834586           0.524317           1.000844           0.524317           1.000844
        8.872180           0.525357           1.018732           0.525357           1.018732
        8.909773           0.527857           1.041490           0.527857           1.041490
        8.947368           0.539288           1.066410           0.539288           1.066410
        8.984962           0.557291           1.084710           0.557291           1.084710
        9.022555           0.573291           1.099207           0.573291           1.099207
        9.060150           0.591945           1.117477           0.591945           1.117477
        9.097744           0.620152           1.133852           0.620152           1.133852
        9.135338           0.654264           1.142872           0.654263           1.142872
        9.172933           0.693265           1.144855           0.693265           1.144855
        9.210526           0.737235           1.134614           0.737235           1.134614
        9.248120           0.778478           1.107807           0.778478           1.107807
        9.285713           0.808052           1.067232           0.808052           1.067232
        9.323307           0.819884           1.021839           0.819884           1.021839
        9.360902           0.818554           0.982855           0.818554           0.982855
        9.398496           0.813017           0.949852           0.813017           0.949852
        9.436090           0.803660           0.920195           0.803660           0.920195
        9.473684           0.793182           0.894656           0.793182           0.894656
        9.511277           0.782468           0.867787           0.782468           0.867787
        9.548872           0.765173           0.839754           0.765173           0.839754
        9.586466           0.741718           0.816108           0.741718           0.816108
        9.624060           0.714699           0.797360           0.714699           0.797360
        9.661654           0.685178           0.784570           0.685178           0.784570
        9.699247           0.656030           0.777701           0.656030           0.777701
        9.736841           0.628964           0.773759           0.628964           0.773759
        9.774436           0.600059           0.770016           0.600059           0.770016
        9.812029           0.566300           0.772563           0.566300           0.772563
        9.849624           0.534112           0.784837           0.534112           0.784837
        9.887218           0.507057           0.803779           0.507056           0.803779
        9.924811           0.486600           0.827849           0.486600           0.827849
        9.962406           0.475007           0.853668           0.475007           0.853668
        9.999999           0.470595           0.876575           0.470595           0.876575
        10.03759           0.469534           0.895595           0.469534           0.895595
        10.07519           0.470143           0.912019           0.470143           0.912019
        10.11278           0.471974           0.926296           0.471974           0.926296
        10.15038           0.474245           0.939232           0.474245           0.939232
        10.18797           0.477635           0.952032           0.477636           0.952032
        10.22556           0.483773           0.964041           0.483773           0.964041
        10.26316           0.492158           0.973153           0.492158           0.973153
        10.30075           0.501085           0.979545           0.501085           0.979545
        10.33835           0.511044           0.983488           0.511045           0.983488
        10.37594           0.521413           0.983391           0.521413           0.983391
        10.41353           0.529430           0.978859           0.529430           0.978859
        10.45113           0.533362           0.973180           0.533362           0.973180
        10.48872           0.536309           0.967157           0.536309           0.967157
        10.52631           0.536339           0.957671           0.536339           0.957671
        10.56391           0.529282           0.948056           0.529282           0.948056
        10.60150           0.516639           0.943602           0.516639           0.943602
        10.63910           0.503081           0.946426           0.503081           0.946426
        10.67669           0.493014           0.954217           0.493014           0.954217
        10.71428           0.486191           0.963107           0.486191           0.963107
        10.75188           0.480545           0.973088           0.480545           0.973088
        10.78947           0.476891           0.985572           0.476891           0.985572
        10.82707           0.477436           0.999715           0.477436           0.999715
        10.86466           0.482456           1.012862           0.482456           1.012862
        10.90225           0.490492           1.024087           0.490492           1.024087
        10.93985           0.501643           1.033173           0.501643           1.033173
        10.97744           0.515718           1.038234           0.515718           1.038234
        11.01504           0.530375           1.037654           0.530375           1.037654
        11.05263           0.542660           1.032097           0.542660           1.032097
        11.09022           0.550893           1.023597           0.550893           1.023597
        11.12782           0.554725           1.014839           0.554725           1.014839
        11.16541           0.555984           1.008138           0.555984           1.008138
        11.20301           0.558199           1.003085           0.558199           1.003085
        11.24060           0.561738           0.995057           0.561738           0.995057
        11.27819           0.561427           0.982831           0.561427           0.982831
        11.31579           0.554017           0.970354           0.554017           0.970354
        11.35338           0.540026           0.962853           0.540026           0.962853
