#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           0.560252           2.031879           0.560252           2.031879
        5.037593           0.593498           2.069480           0.593498           2.069480
        5.075188           0.634505           2.102302           0.634505           2.102302
        5.112782           0.680699           2.127050           0.680699           2.127050
        5.150376           0.728947           2.143917           0.728947           2.143917
        5.187970           0.778550           2.153092           0.778550           2.153092
        5.225564           0.828693           2.152164           0.828693           2.152164
        5.263157           0.872972           2.136584           0.872972           2.136584
        5.300752           0.896793           2.112139           0.896792           2.112139
        5.338346           0.899313           2.099779           0.899313           2.099778
        5.375940           0.896990           2.108332           0.896990           2.108331
        5.413534           0.900469           2.134089           0.900469           2.134089
        5.451128           0.916860           2.174351           0.916860           2.174351
        5.488721           0.955013           2.221498           0.955012           2.221498
        5.526316           1.016639           2.262403           1.016639           2.262403
        5.563910           1.096096           2.286059           1.096096           2.286059
        5.601503           1.183395           2.284722           1.183395           2.284722
        5.639097           1.262328           2.257117           1.262328           2.257117
        5.676692           1.320255           2.216683           1.320255           2.216683
        5.714285           1.361006           2.177350           1.361006           2.177350
        5.751880           1.388224           2.141160           1.388224           2.141160
        5.789474           1.400436           2.117222           1.400435           2.117222
        5.827067           1.409897           2.115245           1.409897           2.115245
        5.864661           1.427986           2.131620           1.427986           2.131619
        5.902255           1.460565           2.167078           1.460564           2.167078
        5.939849           1.527027           2.217724           1.527027           2.217725
        5.977444           1.635393           2.255802           1.635394           2.255802
        6.015037           1.766041           2.268234           1.766042           2.268233
        6.052631           1.920172           2.264395           1.920171           2.264395
        6.090225           2.113964           2.222581           2.113964           2.222581
        6.127820           2.327424           2.105287           2.327423           2.105287
        6.165413           2.514543           1.899909           2.514543           1.899909
        6.203007           2.624894           1.629462           2.624895           1.629462
        6.240601           2.646619           1.351684           2.646619           1.351683
        6.278195           2.609151           1.090102           2.609151           1.090102
        6.315789           2.517701           0.845830           2.517701           0.845830
        6.353383           2.376733           0.632212           2.376733           0.632212
        6.390977           2.190492           0.458922           2.190492           0.458922
        6.428571           1.966926           0.348561           1.966926           0.348562
        6.466165           1.741236           0.320998           1.741236           0.320998
        6.503759           1.559298           0.357170           1.559298           0.357170
        6.541353           1.429247           0.414006           1.429247           0.414006
        6.578947           1.331461           0.472019           1.331461           0.472019
        6.616541           1.256811           0.534831           1.256811           0.534831
        6.654135           1.212055           0.597380           1.212055           0.597380
        6.691729           1.190203           0.643252           1.190202           0.643252
        6.729323           1.174271           0.672424           1.174271           0.672424
        6.766917           1.160590           0.693099           1.160590           0.693099
        6.804511           1.150700           0.705233           1.150700           0.705233
        6.842104           1.138451           0.705618           1.138451           0.705618
        6.879699           1.116370           0.703555           1.116370           0.703555
        6.917293           1.093504           0.705652           1.093504           0.705652
        6.954887           1.070346           0.703544           1.070346           0.703544
        6.992481           1.037496           0.702516           1.037496           0.702516
        7.030074           1.001111           0.713577           1.001111           0.713577
        7.067669           0.971737           0.734391           0.971736           0.734391
        7.105263           0.951669           0.758296           0.951669           0.758296
        7.142857           0.939651           0.780740           0.939651           0.780740
        7.180451           0.931123           0.799750           0.931123           0.799750
        7.218045           0.924013           0.820315           0.924013           0.820315
        7.255639           0.925611           0.844068           0.925611           0.844068
        7.293232           0.938687           0.862092           0.938687           0.862092
        7.330826           0.956276           0.870956           0.956276           0.870956
        7.368421           0.978814           0.874430           0.978814           0.874430
        7.406014           1.011768           0.864499           1.011768           0.864499
        7.443608           1.044178           0.826669           1.044178           0.826669
        7.481203           1.050256           0.762964           1.050256           0.762964
        7.518797           1.015477           0.703253           1.015477           0.703253
        7.556391           0.961574           0.675001           0.961574           0.675001
        7.593984           0.918371           0.670178           0.918371           0.670179
        7.631578           0.886244           0.665412           0.886244           0.665412
        7.669173           0.849440           0.660717           0.849440           0.660718
        7.706767           0.812475           0.668750           0.812475           0.668750
        7.744360           0.788661           0.682601           0.788661           0.682601
        7.781955           0.772771           0.688461           0.772771           0.688461
        7.819549           0.753432           0.687576           0.753432           0.687576
        7.857142           0.727790           0.686229           0.727790           0.686229
        7.894736           0.696202           0.689620           0.696202           0.689620
        7.932330           0.663141           0.702034           0.663140           0.702034
        7.969924           0.634464           0.722784           0.634464           0.722784
        8.007519           0.613683           0.747649           0.613683           0.747649
        8.045113           0.599506           0.771905           0.599506           0.771905
        8.082706           0.589911           0.795340           0.589911           0.795340
        8.120299           0.585224           0.815823           0.585224           0.815823
        8.157894           0.580994           0.831698           0.580994           0.831698
        8.195488           0.574614           0.847268           0.574614           0.847268
        8.233082           0.568652           0.865650           0.568652           0.865650
        8.270677           0.566869           0.886948           0.566870           0.886948
        8.308270           0.572205           0.907556           0.572205           0.907556
        8.345864           0.583594           0.922874           0.583594           0.922874
        8.383458           0.597120           0.930088           0.597120           0.930088
        8.421052           0.608521           0.930449           0.608521           0.930449
        8.458646           0.616666           0.925404           0.616666           0.925404
        8.496240           0.619059           0.915819           0.619059           0.915819
        8.533834           0.614029           0.904238           0.614029           0.904238
        8.571428           0.599054           0.893859           0.599054           0.893859
        8.609021           0.575184           0.893236           0.575184           0.893236
        8.646616           0.552597           0.905907           0.552597           0.905907
        8.684210           0.538140           0.925747           0.538140           0.925747
        8.721804           0.531666           0.945929           0.531666           0.945929
        8.759398           0.528406           0.963312           0.528406           0.963312
        8.796992           0.525556           0.980463           0.525556           0.980463
        8.834586           0.523694           0.999042           0.523694           0.999042
        8.872180           0.524345           1.020358           0.524345           1.020358
        8.909773           0.530329           1.043422           0.530329           1.043422
        8.947368           0.542419           1.064464           0.542419           1.064464
        8.984962           0.556373           1.081965           0.556373           1.081965
        9.022555           0.572405           1.100324           0.572405           1.100324
        9.060150           0.595063           1.117253           0.595064           1.117253
        9.097744           0.621594           1.128712           0.621594           1.128712
        9.135338           0.650165           1.137444           0.650165           1.137444
        9.172933           0.684755           1.143400           0.684755           1.143400
        9.210526           0.728050           1.141548           0.728050           1.141548
        9.248120           0.778155           1.121802           0.778155           1.121802
        9.285713           0.819834           1.077103           0.819834           1.077103
        9.323307           0.835777           1.019081           0.835777           1.019081
        9.360902           0.826788           0.968377           0.826788           0.968377
        9.398496           0.806492           0.935035           0.806492           0.935035
        9.436090           0.790249           0.917136           0.790249           0.917136
        9.473684           0.784447           0.900306           0.784447           0.900306
        9.511277           0.779325           0.875567           0.779325           0.875568
        9.548872           0.767020           0.847571           0.767020           0.847571
        9.586466           0.748258           0.820834           0.748258           0.820834
        9.624060           0.722722           0.796075           0.722722           0.796075
        9.661654           0.689446           0.777732           0.689446           0.777732
        9.699247           0.653393           0.770361           0.653393           0.770361
        9.736841           0.621746           0.771678           0.621746           0.771679
        9.774436           0.594738           0.774717           0.594738           0.774717
        9.812029           0.567356           0.778856           0.567356           0.778856
        9.849624           0.539362           0.787276           0.539362           0.787276
        9.887218           0.511782           0.800952           0.511782           0.800952
        9.924811           0.486784           0.822589           0.486784           0.822589
        9.962406           0.470970           0.850792           0.470970           0.850792
        9.999999           0.466194           0.878183           0.466194           0.878183
        10.03759           0.468568           0.899852           0.468568           0.899852
        10.07519           0.472780           0.914511           0.472780           0.914511
        10.11278           0.474376           0.925759           0.474376           0.925759
        10.15038           0.475024           0.938117           0.475024           0.938117
        10.18797           0.478001           0.951303           0.478001           0.951303
        10.22556           0.483989           0.962961           0.483989           0.962961
        10.26316           0.491442           0.971985           0.491442           0.971985
        10.30075           0.499570           0.979208           0.499570           0.979208
        10.33835           0.509668           0.984690           0.509668           0.984690
        10.37594           0.521916           0.985248           0.521916           0.985248
        10.41353           0.531123           0.979121           0.531123           0.979121
        10.45113           0.534218           0.972066           0.534218           0.972066
        10.48872           0.536005           0.966010           0.536005           0.966010
        10.52631           0.535234           0.957004           0.535234           0.957003
        10.56391           0.527646           0.948694           0.527646           0.948694
        10.60150           0.516304           0.945894           0.516304           0.945894
        10.63910           0.505403           0.948015           0.505403           0.948015
        10.67669           0.495623           0.952659           0.495623           0.952659
        10.71428           0.485993           0.960188           0.485993           0.960188
        10.75188           0.478241           0.971884           0.478241           0.971884
        10.78947           0.474910           0.986522           0.474910           0.986522
