#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                  Branch is bug-fixes                                
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [ X ] Hartree size                              :  1
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : T-ordered
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           0.547210           2.019928           0.547210           2.019928
        5.037593           0.580407           2.064825           0.580407           2.064825
        5.075188           0.622032           2.103696           0.622031           2.103696
        5.112782           0.672497           2.136760           0.672497           2.136760
        5.150376           0.733270           2.157729           0.733269           2.157729
        5.187970           0.795950           2.158146           0.795950           2.158146
        5.225564           0.846509           2.140579           0.846509           2.140579
        5.263157           0.877709           2.116120           0.877709           2.116120
        5.300752           0.889632           2.097050           0.889632           2.097050
        5.338346           0.890800           2.094033           0.890799           2.094032
        5.375940           0.892971           2.106116           0.892971           2.106116
        5.413534           0.898043           2.131055           0.898043           2.131055
        5.451128           0.914457           2.172693           0.914457           2.172694
        5.488721           0.955463           2.221052           0.955463           2.221052
        5.526316           1.019523           2.259792           1.019523           2.259792
        5.563910           1.098876           2.280982           1.098876           2.280982
        5.601503           1.184630           2.277614           1.184631           2.277614
        5.639097           1.259797           2.250296           1.259797           2.250296
        5.676692           1.316814           2.215260           1.316814           2.215260
        5.714285           1.364656           2.178263           1.364656           2.178263
        5.751880           1.396204           2.133519           1.396204           2.133519
        5.789474           1.399199           2.103101           1.399199           2.103101
        5.827067           1.400441           2.110140           1.400441           2.110140
        5.864661           1.427690           2.135957           1.427690           2.135957
        5.902255           1.470835           2.160495           1.470835           2.160495
        5.939849           1.523597           2.198632           1.523597           2.198632
        5.977444           1.615587           2.252515           1.615587           2.252515
        6.015037           1.762516           2.286120           1.762516           2.286120
        6.052631           1.940598           2.267311           1.940597           2.267311
        6.090225           2.122121           2.202874           2.122121           2.202874
        6.127820           2.317210           2.094811           2.317210           2.094811
        6.165413           2.511182           1.903874           2.511182           1.903874
        6.203007           2.635486           1.627440           2.635486           1.627440
        6.240601           2.649290           1.333338           2.649290           1.333337
        6.278195           2.594032           1.083320           2.594032           1.083320
        6.315789           2.517384           0.856207           2.517383           0.856207
        6.353383           2.392358           0.625686           2.392358           0.625686
        6.390977           2.188676           0.436483           2.188676           0.436483
        6.428571           1.947852           0.341651           1.947852           0.341651
        6.466165           1.732736           0.332379           1.732736           0.332379
        6.503759           1.567377           0.365126           1.567377           0.365126
        6.541353           1.440481           0.410430           1.440481           0.410430
        6.578947           1.338034           0.462585           1.338034           0.462585
        6.616541           1.260040           0.523931           1.260040           0.523931
        6.654135           1.210215           0.583989           1.210215           0.583989
        6.691729           1.180492           0.635685           1.180493           0.635685
        6.729323           1.168983           0.674820           1.168983           0.674820
        6.766917           1.164057           0.693530           1.164057           0.693530
        6.804511           1.154273           0.699448           1.154273           0.699448
        6.842104           1.138111           0.699192           1.138111           0.699192
        6.879699           1.116517           0.699125           1.116517           0.699125
        6.917293           1.093811           0.699098           1.093811           0.699098
        6.954887           1.067687           0.698046           1.067687           0.698046
        6.992481           1.035783           0.699776           1.035783           0.699777
        7.030074           1.001083           0.710891           1.001083           0.710891
        7.067669           0.972559           0.732085           0.972559           0.732086
        7.105263           0.955572           0.755156           0.955572           0.755156
        7.142857           0.943610           0.772505           0.943610           0.772505
        7.180451           0.929763           0.790060           0.929763           0.790060
        7.218045           0.920214           0.814326           0.920214           0.814325
        7.255639           0.922701           0.840075           0.922701           0.840075
        7.293232           0.935920           0.860433           0.935920           0.860432
        7.330826           0.958609           0.871300           0.958609           0.871300
        7.368421           0.984227           0.868151           0.984227           0.868151
        7.406014           1.010848           0.855404           1.010848           0.855404
        7.443608           1.040485           0.822161           1.040485           0.822161
        7.481203           1.049312           0.763155           1.049312           0.763155
        7.518797           1.023247           0.702463           1.023247           0.702463
        7.556391           0.971702           0.660459           0.971702           0.660459
        7.593984           0.910908           0.646980           0.910907           0.646980
        7.631578           0.861450           0.659304           0.861450           0.659304
        7.669173           0.834532           0.679810           0.834532           0.679810
        7.706767           0.825262           0.691396           0.825262           0.691396
        7.744360           0.820018           0.683676           0.820018           0.683676
        7.781955           0.796704           0.661414           0.796704           0.661414
        7.819549           0.750477           0.651283           0.750477           0.651283
        7.857142           0.704231           0.665000           0.704231           0.665000
        7.894736           0.671879           0.689353           0.671879           0.689353
        7.932330           0.649592           0.713533           0.649592           0.713533
        7.969924           0.633335           0.737034           0.633335           0.737034
        8.007519           0.623033           0.758151           0.623033           0.758151
        8.045113           0.616380           0.774425           0.616380           0.774425
        8.082706           0.608361           0.784352           0.608361           0.784352
        8.120299           0.592927           0.794085           0.592927           0.794085
        8.157894           0.575127           0.812339           0.575127           0.812339
        8.195488           0.563342           0.837382           0.563342           0.837382
        8.233082           0.560185           0.864177           0.560185           0.864177
        8.270677           0.565461           0.887276           0.565461           0.887276
        8.308270           0.573685           0.903051           0.573685           0.903051
        8.345864           0.580838           0.916101           0.580838           0.916101
        8.383458           0.592078           0.927945           0.592078           0.927945
        8.421052           0.607036           0.931715           0.607036           0.931715
        8.458646           0.619593           0.926551           0.619593           0.926551
        8.496240           0.625587           0.912962           0.625587           0.912962
        8.533834           0.618061           0.896404           0.618061           0.896404
        8.571428           0.599265           0.887638           0.599265           0.887638
        8.609021           0.577773           0.889593           0.577773           0.889593
        8.646616           0.558799           0.898929           0.558799           0.898929
        8.684210           0.542513           0.912085           0.542513           0.912085
        8.721804           0.527233           0.929382           0.527233           0.929382
        8.759398           0.515684           0.953719           0.515684           0.953719
        8.796992           0.514032           0.981439           0.514032           0.981439
        8.834586           0.520124           1.004910           0.520124           1.004910
        8.872180           0.528151           1.023886           0.528151           1.023886
        8.909773           0.536150           1.041347           0.536150           1.041347
        8.947368           0.545730           1.060475           0.545730           1.060475
        8.984962           0.561456           1.079537           0.561456           1.079537
        9.022555           0.581261           1.092942           0.581261           1.092942
        9.060150           0.599265           1.103068           0.599265           1.103068
        9.097744           0.618679           1.116159           0.618679           1.116159
        9.135338           0.646556           1.128909           0.646556           1.128909
        9.172933           0.681837           1.134504           0.681837           1.134504
        9.210526           0.721399           1.131613           0.721399           1.131613
        9.248120           0.765867           1.116868           0.765867           1.116868
